01 criminal de indaiatuba - tjsp (g1);0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01 criminal de itapetininga - tjsp (g1);0;0;7;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
01 criminal de itaquaquecetuba - tjsp (g1);0;0;10;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
01 criminal de jabaquara - tjsp (g1);0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01 criminal de jacarei - tjsp (g1);0;0;18;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
01 criminal de jau - tjsp (g1);0;0;23;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0
01 criminal de jundiai - tjsp (g1);0;0;19;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0
01 criminal de limeira - tjsp (g1);0;0;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
01 criminal de lins - tjsp (g1);0;0;43;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
01 criminal de marilia - tjsp (g1);0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01 criminal de maua - tjsp (g1);0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01 criminal de mogi das cruzes - tjsp (g1);0;0;15;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
01 criminal de osasco - tjsp (g1);0;0;13;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
01 criminal de ourinhos - tjsp (g1);0;0;7;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
01 criminal de penha - tjsp (g1);0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01 criminal de pinheiros - tjsp (g1);0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01 criminal de piracicaba - tjsp (g1);0;0;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
01 criminal de poa - tjsp (g1);0;0;7;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0
01 criminal de praia grande - tjsp (g1);0;0;15;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0
01 criminal de presidente prudente - tjsp (g1);0;0;19;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
01 criminal de ribeirao preto - tjsp (g1);0;0;23;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
01 criminal de rio claro - tjsp (g1);0;0;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
01 criminal de santa barbara d oeste - tjsp (g1);0;0;4;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0
01 criminal de santana - tjsp (g1);0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01 criminal de santo amaro - tjsp (g1);0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01 criminal de santo andre - tjsp (g1);0;0;13;0;5;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
01 criminal de santos - tjsp (g1);0;0;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
01 criminal de sao bernardo do campo - tjsp (g1);0;0;21;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
01 criminal de sao caetano do sul - tjsp (g1);0;0;60;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
01 criminal de sao carlos - tjsp (g1);0;0;10;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
01 criminal de sao jose do rio preto - tjsp (g1);0;0;89;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
01 criminal de sao jose dos campos - tjsp (g1);0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
01 criminal de sao miguel paulista - tjsp (g1);0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01 criminal de sao vicente - tjsp (g1);0;0;17;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0
01 criminal de sertaozinho - tjsp (g1);0;0;204;0;0;0;0;3;0;0;1;4;0;0;0;0;0;0;0;0
01 criminal de sorocaba - tjsp (g1);0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
01 criminal de sumare - tjsp (g1);0;0;17;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0
01 criminal de suzano - tjsp (g1);0;0;40;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
01 criminal de tatuape - tjsp (g1);0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01 criminal de tatui - tjsp (g1);0;0;12;0;0;0;0;1;0;0;8;0;0;0;0;0;0;0;0;0
01 criminal de taubate - tjsp (g1);0;0;29;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0
01 criminal e anexo viol. domest. e fam. contra a mulher de itu - tjsp (g1);0;0;12;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
01 cumulativa de adamantina - tjsp (g1);2;1;5;0;19;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
01 cumulativa de agudos - tjsp (g1);0;0;8;0;9;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
01 cumulativa de americo brasiliense - tjsp (g1);0;0;2;0;2;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0
01 cumulativa de amparo - tjsp (g1);0;0;14;0;15;0;3;2;0;0;2;0;1;0;0;0;0;0;0;0
01 cumulativa de andradina - tjsp (g1);0;0;25;0;7;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0
01 cumulativa de aparecida - tjsp (g1);7;0;5;0;39;0;0;4;0;0;5;0;2;0;0;0;0;0;0;0
01 cumulativa de aruja - tjsp (g1);0;0;15;0;15;0;5;0;0;0;3;1;0;0;0;0;0;0;0;0
01 cumulativa de bariri - tjsp (g1);0;0;1;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
01 cumulativa de barra bonita - tjsp (g1);32;3;2;0;10;0;0;2;0;0;1;0;8;0;0;0;0;0;0;0
01 cumulativa de bebedouro - tjsp (g1);0;0;4;0;15;0;1;1;0;0;4;0;0;0;0;0;0;0;0;0
01 cumulativa de bertioga - tjsp (g1);0;0;4;0;1;0;0;0;0;0;1;0;6;0;0;0;0;0;0;0
01 cumulativa de boituva - tjsp (g1);2;0;3;0;10;0;0;1;0;0;6;0;0;0;0;0;0;0;2;0
01 cumulativa de brotas - tjsp (g1);0;0;6;0;7;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0
01 cumulativa de buritama - tjsp (g1);0;0;5;0;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
01 cumulativa de cachoeira paulista - tjsp (g1);2;0;4;0;8;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
01 cumulativa de caieiras - tjsp (g1);0;0;5;0;8;0;1;2;0;0;3;1;1;0;0;0;0;0;0;0
01 cumulativa de cajamar - tjsp (g1);0;1;7;0;12;0;0;1;0;0;3;0;1;0;0;0;0;0;0;0
01 cumulativa de campo limpo paulista - tjsp (g1);1;0;5;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
01 cumulativa de campos do jordao - tjsp (g1);0;0;14;0;6;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0
01 cumulativa de candido mota - tjsp (g1);3;2;1;0;8;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0
01 cumulativa de capao bonito - tjsp (g1);0;1;9;0;8;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
01 cumulativa de capivari - tjsp (g1);1;0;7;0;16;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0
01 cumulativa de casa branca - tjsp (g1);31;0;4;0;7;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0
01 cumulativa de cerqueira cesar - tjsp (g1);0;0;4;0;11;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
01 cumulativa de conchas - tjsp (g1);12;3;7;0;5;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
01 cumulativa de cravinhos - tjsp (g1);236;3;8;0;18;0;0;6;0;0;3;0;0;0;0;0;0;0;0;0
01 cumulativa de cubatao - tjsp (g1);0;1;5;0;9;0;2;0;0;0;1;2;3;0;0;0;0;0;0;0
01 cumulativa de descalvado - tjsp (g1);8;0;18;0;10;0;1;1;0;0;3;0;1;0;0;0;0;0;0;0
01 cumulativa de dois corregos - tjsp (g1);0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01 cumulativa de dracena - tjsp (g1);1;5;3;0;4;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
01 cumulativa de embu das artes - tjsp (g1);0;0;11;0;8;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0
01 cumulativa de espirito santo do pinhal - tjsp (g1);3;1;4;0;12;0;1;2;0;0;1;0;1;0;0;0;0;0;0;0
01 cumulativa de estrela d oeste - tjsp (g1);1;2;6;0;17;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
01 cumulativa de ferraz de vasconcelos - tjsp (g1);0;1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01 cumulativa de francisco morato - tjsp (g1);0;0;9;0;0;0;2;4;0;0;4;0;4;0;0;0;0;0;0;0
01 cumulativa de garca - tjsp (g1);0;0;20;0;10;0;3;0;0;0;2;2;0;0;0;0;0;0;0;0
01 cumulativa de guaira - tjsp (g1);0;1;5;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01 cumulativa de guara - tjsp (g1);0;3;6;0;7;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0
01 cumulativa de guararapes - tjsp (g1);0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01 cumulativa de guaratingueta - tjsp (g1);0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01 cumulativa de guariba - tjsp (g1);4;3;6;0;10;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
01 cumulativa de hortolandia - tjsp (g1);0;0;49;0;19;0;5;1;0;0;2;0;0;0;0;0;0;0;0;0
01 cumulativa de ibiuna - tjsp (g1);0;1;4;0;7;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1
01 cumulativa de igarapava - tjsp (g1);200;1;8;0;8;0;0;2;0;1;3;1;0;0;0;0;0;0;0;0
01 cumulativa de iguape - tjsp (g1);0;1;6;0;6;0;2;0;0;0;6;1;1;0;0;0;0;0;0;0
01 cumulativa de ilha solteira - tjsp (g1);0;0;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1
01 cumulativa de itanhaem - tjsp (g1);0;0;7;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
01 cumulativa de itapecerica da serra - tjsp (g1);0;0;14;0;20;0;0;0;0;0;2;2;3;0;0;0;0;0;0;0
01 cumulativa de itapeva - tjsp (g1);0;0;16;0;10;0;0;5;0;0;4;1;0;0;0;0;0;0;0;0
01 cumulativa de itapira - tjsp (g1);0;1;54;0;52;0;2;0;0;0;18;0;3;0;0;0;0;0;0;0
01 cumulativa de itapolis - tjsp (g1);0;0;4;0;15;0;2;0;0;0;3;0;2;0;0;0;0;0;1;0
01 cumulativa de itarare - tjsp (g1);180;1;8;0;274;0;4;0;0;0;3;0;8;0;0;0;0;0;0;0
01 cumulativa de itirapina - tjsp (g1);0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01 cumulativa de ituverava - tjsp (g1);0;3;12;0;10;0;0;2;0;1;5;0;2;0;0;0;0;0;0;0
01 cumulativa de jaboticabal - tjsp (g1);0;0;29;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0
01 cumulativa de jacupiranga - tjsp (g1);1;2;6;0;5;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
01 cumulativa de jaguariuna - tjsp (g1);0;2;5;0;8;0;0;1;0;0;4;1;0;0;0;0;0;0;1;0
01 cumulativa de jales - tjsp (g1);0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01 cumulativa de jandira - tjsp (g1);0;0;9;0;12;0;4;1;0;0;3;0;0;0;0;0;0;0;0;0
